/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_25_951.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_25_951.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_25_951.jpg, 0, 0, 0, 7.85559E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_26_055.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_26_055.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_26_055.jpg, 0, 0, 0, 7.817907E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_26_158.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_26_158.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_26_158.jpg, 0, 0, 0, 7.682633E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_26_261.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_26_261.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_26_261.jpg, 0, 0, 0, 7.668071E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_26_366.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_26_366.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_26_366.jpg, 0, 0, 0, 7.664065E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_26_466.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_26_466.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_26_466.jpg, 0, 0, 0, 7.695435E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_26_567.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_26_567.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_26_567.jpg, 0, 0, 0, 7.684085E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_26_671.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_26_671.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_26_671.jpg, 0, 0, 0, 7.677211E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_26_787.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_26_787.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_26_787.jpg, 0, 0, 0, 7.696982E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_26_899.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_26_899.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_26_899.jpg, 0, 0, 0, 7.701224E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_27_000.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_27_000.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_27_000.jpg, 0, 0, 0, 7.67133E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_27_115.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_27_115.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_27_115.jpg, 0, 0, 0, 7.717569E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_27_231.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_27_231.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_27_231.jpg, 0, 0, 0, 7.67582E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_27_335.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_27_335.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_27_335.jpg, 0, 0, 0, 7.838859E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_27_438.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_27_438.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_27_438.jpg, 0, 0, 0, 7.765598E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_27_543.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_27_543.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_27_543.jpg, 0, 0, 0, 7.698261E-05
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_27_647.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_27_647.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_27_647.jpg, 0, 0.0223707, 0, 0.02691413
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_27_752.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_27_752.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_27_752.jpg, 0, 0.3161008, 0, 0.2107411
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_27_857.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_27_857.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_27_857.jpg, 0, 0.6119217, 0, 0.8016258
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_27_958.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_27_958.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_27_958.jpg, 0, 0.9083937, 0, 1.779898
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_28_061.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_28_061.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_28_061.jpg, 0, 1, 0, 3.192475
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_28_165.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_28_165.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_28_165.jpg, -0.2116678, 1, 0, 4.360406
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_28_265.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_28_265.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_28_265.jpg, -0.17619, 1, 0, 5.512102
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_28_366.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_28_366.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_28_366.jpg, 0, 1, 0, 6.659799
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_28_466.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_28_466.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_28_466.jpg, 0, 1, 0, 7.799455
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_28_567.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_28_567.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_28_567.jpg, 0, 1, 0, 8.928343
/Users/vaibhav/Desktop/Car_data/IMG/center_2021_02_13_19_33_28_667.jpg, /Users/vaibhav/Desktop/Car_data/IMG/left_2021_02_13_19_33_28_667.jpg, /Users/vaibhav/Desktop/Car_data/IMG/right_2021_02_13_19_33_28_667.jpg, -0.107106, 1, 0, 10.04331
